study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes...49,higher_better_notes...50,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...71,corrections_notes_AL,miss_c_mean_raw,miss_ex_mean_raw,miss_c_sd_raw,miss_ex_sd_raw,miss_c_se_raw,miss_ex_se_raw,mean_floored_to1,cohort_id,c_mean_imputed,ex_mean_imputed,c_sd_imputed,ex_sd_imputed,c_se_imputed,ex_se_imputed,lnRR,lnRR_var
whitlow_1978_thesis,ex021,con017,out057,es106,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_1_de,HN_1_de,HNoN_HN_1_de,Dependent,No,Positive,,1.74,1.3191,20,0.294959727,,2.3777,1.542,20,0.344801682,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.308395145,0.025182848
whitlow_1978_thesis,ex022,con017,out057,es107,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_1_de,HLN_1_de,HNoN_HLN_1_de,Dependent,No,Positive,,1.74,1.3191,20,0.294959727,,2.0226,1.4222,20,0.318013588,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.14849133,0.026804157
whitlow_1978_thesis,ex021,con017,out057,es108,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_2_de,HN_2_de,HNoN_HN_2_de,Dependent,No,Positive,,2.22,1.49,20,0.333174129,,1.9827,1.4081,20,0.314860732,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.111700054,0.023909195
whitlow_1978_thesis,ex022,con017,out057,es109,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_2_de,HLN_2_de,HNoN_HLN_2_de,Dependent,No,Positive,,2.22,1.49,20,0.333174129,,1.8311,1.3532,20,0.302584719,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.190198715,0.025030189
whitlow_1978_thesis,ex021,con017,out057,es110,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_3_de,HN_3_de,HNoN_HN_3_de,Dependent,No,Positive,,1.14,1.0677,20,0.238744978,,2.5731,1.6041,20,0.358687664,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.801869678,0.034097396
whitlow_1978_thesis,ex022,con017,out057,es111,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_3_de,HLN_3_de,HNoN_HLN_3_de,Dependent,No,Positive,,1.14,1.0677,20,0.238744978,,2.8604,1.6913,20,0.378186177,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.906744038,0.0336506
whitlow_1978_thesis,ex021,con018,out058,es112,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_1_sq,HN_1_sq,C_HN_1_sq,Dependent,Yes,Negative,,45.7671,6.7651,20,1.512722347,,71.2285,8.4397,20,1.887174291,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.442132272,9.19E-04
whitlow_1978_thesis,ex022,con018,out058,es113,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_1_sq,HLN_1_sq,C_HLN_1_sq,Dependent,Yes,Negative,,45.7671,6.7651,20,1.512722347,,60.8719,7.802,20,1.744580236,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.28507062,9.67E-04
whitlow_1978_thesis,ex021,con018,out058,es114,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_2_sq,HN_2_sq,C_HN_2_sq,Dependent,Yes,Negative,,31.7366,5.6335,20,1.259688895,,42.8005,6.5422,20,1.462880392,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.298875572,0.001387027
whitlow_1978_thesis,ex022,con018,out058,es115,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_2_sq,HLN_2_sq,C_HLN_2_sq,Dependent,Yes,Negative,,31.7366,5.6335,20,1.259688895,,36.8824,6.0731,20,1.357986443,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.150153989,0.001469686
whitlow_1978_thesis,ex021,con018,out058,es116,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_3_sq,HN_3_sq,C_HN_3_sq,Dependent,Yes,Negative,,19.1201,4.3726,20,0.977743084,,26.7371,5.1708,20,1.15622603,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.334939517,0.002273672
whitlow_1978_thesis,ex022,con018,out058,es117,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_3_sq,HLN_3_sq,C_HLN_3_sq,Dependent,Yes,Negative,,19.1201,4.3726,20,0.977743084,,15.7464,3.9682,20,0.887316495,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.193848177,0.002908769
whitlow_1978_thesis,ex021,con018,out059,es118,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HN_1_gr,C_HN_1_gr,Dependent,No,Positive,,4.0526,2.0131,20,0.450142845,,3.6809,1.9186,20,0.429012002,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.095578149,0.012975878
whitlow_1978_thesis,ex022,con018,out059,es119,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HLN_1_gr,C_HLN_1_gr,Dependent,No,Positive,,4.0526,2.0131,20,0.450142845,,3.708,1.9256,20,0.43057725,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.088292777,0.012923629
whitlow_1978_thesis,ex021,con018,out059,es120,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HN_2_gr,C_HN_2_gr,Dependent,No,Positive,,3.5127,1.8742,20,0.41908386,,5.6705,2.3813,20,0.532474867,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.476184295,0.011848383
whitlow_1978_thesis,ex022,con018,out059,es121,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HLN_2_gr,C_HLN_2_gr,Dependent,No,Positive,,3.5127,1.8742,20,0.41908386,,4.8023,2.1914,20,0.490011937,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.310798883,0.012471748
whitlow_1978_thesis,ex021,con018,out059,es122,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HN_3_gr,C_HN_3_gr,Dependent,No,Positive,,3.8478,1.9616,20,0.438627094,,3.6899,1.9209,20,0.429526298,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.041624372,0.013275425
whitlow_1978_thesis,ex022,con018,out059,es123,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HLN_3_gr,C_HLN_3_gr,Dependent,No,Positive,,3.8478,1.9616,20,0.438627094,,3.0749,1.7535,20,0.39209452,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.22259654,0.014718726
whitlow_1978_thesis,ex021,con018,out060,es124,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_1_de,HN_1_de,C_HN_1_de,Dependent,No,Positive,,2.3849,1.5443,20,0.345315978,,2.3777,1.542,20,0.344801682,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.00299137,0.020997125
